VonMises,s11,s22,s33,s12,s23,s31,e11,e22,e33,e12,e23,e31,lamda,ux,uy,uz
3.3169567010768017,0.11563287434792581,3.2538902013430087,0.027082942480943496,-0.018203755794359053,3.975168259063882e-12,1.4845106184335809e-13,-1.2409415268560859e-05,4.587250651849069e-05,-1.4053914003233387e-05,-6.761395009333361e-07,1.4764906421024607e-16,5.513901788050878e-18,0.0,-2.459392000657162e-05,9.929715907266321e-05,1.2391718912893338e-15
6.633913402153586,0.2312657486958538,6.507780402685998,0.054165884961888955,-0.03640751158876825,8.124409087303355e-12,2.9351471297603217e-13,-2.4818830537121606e-05,9.174501303698108e-05,-2.8107828006466665e-05,-1.352279001868535e-06,3.017638004978808e-16,1.0901984997453978e-17,0.0,-4.918784001315758e-05,0.00019859431814532783,4.235684414188598e-15
9.950870103230372,0.34689862304378105,9.761670604028987,0.08124882744283365,-0.05461126738316938,1.227048612817328e-11,4.381091428113581e-13,-3.722824580568237e-05,0.0001376175195554715,-4.2161742009699965e-05,-2.0284185028034344e-06,4.557609568510423e-16,1.6272624500323074e-17,0.0,-7.378176001974235e-05,0.0002978914772179924,7.212377848341205e-15
13.267826804307155,0.4625314973917089,13.015560805371978,0.1083317699237792,-0.07281502317757166,1.6423291928513908e-11,5.830558862058368e-13,-4.9637661074243116e-05,0.00018349002607396188,-5.6215656012933235e-05,-2.704558003738377e-06,6.100080555870871e-16,2.1656402755993413e-17,0.0,-9.837568002632837e-05,0.0003971886362906571,1.0221229598625346e-14
16.58478350538394,0.578164371739636,16.269451006714966,0.1354147124047243,-0.09101877897197973,2.0572473693445672e-11,7.28027007144771e-13,-6.204707634280389e-05,0.00022936253259245228,-7.026957001616653e-05,-3.3806975046735326e-06,7.641203885825787e-16,2.7041007143337947e-17,0.0,-0.000122969600032915,0.0004964857953633215,1.3163625514568241e-14
19.901740206460726,0.6937972460875642,19.523341208057957,0.16249765488566995,-0.1092225347663819,2.4722399878934975e-11,8.725304506975059e-13,-7.445649161136465e-05,0.0002752350391109427,-8.432348401939982e-05,-4.05683700560847e-06,9.18260291420014e-16,3.240827551884357e-17,0.0,-0.0001475635200395008,0.0005957829544359862,1.60999294023443e-14
23.21869690753751,0.8094301204354927,22.777231409400947,0.1895805973666147,-0.12742629056078691,2.8868706486623545e-11,1.0177665671530245e-12,-8.686590687992538e-05,0.0003211075456294331,-9.83773980226331e-05,-4.732976506543516e-06,1.072266244729322e-15,3.780271696636349e-17,0.0,-0.00017215744004608744,0.0006950801135086508,1.903027675321623e-14
26.535653608614297,0.9250629947834197,26.031121610743934,0.2166635398475601,-0.14563004635519267,3.301286155545519e-11,1.1625090035082583e-12,-9.927532214848615e-05,0.0003669800521479235,-0.0001124313120258664,-5.409116007478583e-06,1.226191755769538e-15,4.3178875822356055e-17,0.0,-0.00019675136005267423,0.0007943772725813155,2.1992204632512385e-14
29.852610309691077,1.0406958691313473,29.28501181208692,0.24374648232850563,-0.16383380214960208,3.7160909602052816e-11,1.3072756781076931e-12,-0.00011168473741704691,0.00041285255866641387,-0.00012648522602909967,-6.085255508413794e-06,1.3802625526215751e-15,4.855602376910092e-17,0.0,-0.00022134528005926033,0.00089367443165398,2.4981138623036598e-14
33.169567010767864,1.1563287434792755,32.53890201342991,0.2708294248094503,-0.18203755794400428,4.131440781752281e-11,1.4523429626553265e-12,-0.00012409415268560764,0.00045872506518490435,-0.00014053914003233297,-6.7613950093487296e-06,1.5345350446330943e-15,5.394411973182318e-17,0.0,-0.0002459392000658452,0.0009929715907266443,2.7977153709807374e-14
36.48652371184465,1.2719616178272026,35.7927922147729,0.29791236729039566,-0.20024131373840995,4.546262228149058e-11,1.5968874069161645e-12,-0.0001365035679541684,0.0005045975717033947,-0.00015459305403556627,-7.437534510283796e-06,1.6886112829013044e-15,5.931292700784024e-17,0.0,-0.0002705331200724311,0.001092268749799309,3.0916545057120036e-14
39.80348041292143,1.3875944921751304,39.046682416115885,0.3249953097713409,-0.21844506953281423,4.959814742098452e-11,1.742285668867375e-12,-0.00014891298322272919,0.0005504700782218851,-0.00016864696803879954,-8.113674011218815e-06,1.8422168386705433e-15,6.471344753749102e-17,0.0,-0.00029512704007901694,0.0011915659088719737,3.38596148017657e-14
43.12043711399822,1.5032273665230587,42.30057261745888,0.3520782522522866,-0.23664882532721762,5.375590710982582e-11,1.886639921848043e-12,-0.00016132239849128992,0.0005963425847403756,-0.0001827008820420328,-8.7898135121538e-06,1.9966480386537775e-15,7.007515263177386e-17,0.0,-0.0003197209600856027,0.0012908630679446384,3.6923176364059344e-14
46.43739381507501,1.6188602408709867,45.554462818801866,0.3791611947332312,-0.2548525811216269,5.7901042852445845e-11,2.032154824545295e-12,-0.00017373181375985068,0.0006422150912588659,-0.00019675479604526613,-9.465953013089002e-06,2.1506109140850486e-15,7.548005463507234e-17,0.0,-0.00034431488009218915,0.0013901602270173028,3.989470761737882e-14
49.75435051615179,1.7344931152189142,48.808353020144864,0.4062441372141771,-0.27305633691602654,6.205341775066733e-11,2.176699826007149e-12,-0.00018614122902841144,0.0006880875977773562,-0.0002108087100484994,-1.0142092514023844e-05,2.304841507192035e-15,8.084865218984107e-17,0.0,-0.00036890880009877406,0.0014894573860899677,4.290833148964675e-14
53.07130721722857,1.850125989566842,52.06224322148785,0.4333270796951224,-0.291260092710434,6.619177198545379e-11,2.3216868736084607e-12,-0.00019855064429697217,0.0007339601042958467,-0.00022486262405173267,-1.0818232014958978e-05,2.4585519009128755e-15,8.62340161081931e-17,0.0,-0.0003935027201053606,0.0015887545451626322,4.5876524615524584e-14
56.38826391830535,1.96575886391477,55.31613342283083,0.460410022176068,-0.30946384850483977,7.03458348312868e-11,2.465782585317648e-12,-0.00021096005956553295,0.000779832610814337,-0.000238916538054966,-1.1494371515894046e-05,2.6128450703058524e-15,9.158613070647087e-17,0.0,-0.0004180966401119469,0.0016880517042352967,4.8946771864489546e-14
59.70522061938215,2.0813917382626976,58.57002362417383,0.4874929646570127,-0.32766760429924485,7.449971342931714e-11,2.611090209236902e-12,-0.0002233694748340937,0.0008257051173328275,-0.0002529704520581993,-1.2170511016829096e-05,2.7671320727604997e-15,9.698329002800641e-17,0.0,-0.0004426905601185324,0.0017873488633079616,5.1933489022064846e-14
63.02217732045893,2.1970246126106256,61.823913825516826,0.5145759071379581,-0.3458713600936515,7.863982693344517e-11,2.7557871408424857e-12,-0.00023577889010265444,0.0008715776238513179,-0.00026702436606143256,-1.2846650517764198e-05,2.920907944855956e-15,1.0235781079100521e-16,0.0,-0.00046728448012511826,0.0018866460223806256,5.487740182345626e-14
66.3391340215357,2.3126574869585537,65.07780402685981,0.5416588496189033,-0.3640751158880547,8.27926891968221e-11,2.900941163014962e-12,-0.0002481883053712152,0.0009174501303698084,-0.00028107828006466583,-1.3522790018699174e-05,3.075156857397392e-15,1.0774919994414055e-16,0.0,-0.0004918784001317036,0.0019859431814532908,5.791272243581164e-14
69.65609072261249,2.4282903613064803,68.33169422820279,0.5687417920998484,-0.38227887168245794,8.693727813951163e-11,3.045353736368651e-12,-0.000260597720639776,0.0009633226368882987,-0.0002951321940678991,-1.419892951963415e-05,3.2290992368277443e-15,1.1311278119337472e-16,0.0,-0.0005164723201382897,0.002085240340525955,6.090144130901647e-14
72.97304742368928,2.5439232356544097,71.58558442954578,0.5958247345807938,-0.40048262747686536,9.109005719420348e-11,3.1904486952334186e-12,-0.0002730071359083367,0.001009195143406789,-0.0003091861080711324,-1.4875069020569281e-05,3.383344521758398e-15,1.1850217516057994e-16,0.0,-0.0005410662401448763,0.0021845374995986197,6.391589735519781e-14
76.29000412476607,2.659556110002337,74.83947463088877,0.622907677061739,-0.4186863832712689,9.523647672796465e-11,3.335108480104594e-12,-0.00028541655117689745,0.0010550676499252796,-0.00032324002207436575,-1.5551208521504277e-05,3.5373547375103752e-15,1.2387551695007456e-16,0.0,-0.0005656601601514616,0.002283834658671284,6.6884217447453e-14
79.60696082584285,2.775188984350264,78.09336483223174,0.6499906195426841,-0.4368901390656732,9.939055146075266e-11,3.4803128361021934e-12,-0.0002978259664454582,0.0011009401564437702,-0.000337293936077599,-1.6227348022439286e-05,3.691649357947665e-15,1.29268753917452e-16,0.0,-0.0005902540801580474,0.0023831318177439486,6.988010012643024e-14
82.92391752691964,2.890821858698191,81.34725503357475,0.67707356202363,-0.45509389486007773,1.0353887290731554e-10,3.625030569879046e-12,-0.00031023538171401897,0.0011468126629622605,-0.0003513478500808323,-1.6903487523374312e-05,3.8457303121098915e-15,1.3464396619375615e-16,0.0,-0.0006148480001646333,0.0024824289768166133,7.28135893510005e-14
86.24087422799643,3.0064547330461195,84.60114523491774,0.7041565045045746,-0.47329765065448165,1.0768073973730764e-10,3.770030990304744e-12,-0.0003226447969825797,0.0011926851694807508,-0.0003654017640840656,-1.757962702430932e-05,3.999569667394034e-15,1.4002967586876082e-16,0.0,-0.0006394419201712202,0.0025817261358892776,7.57445798772641e-14
89.5578309290732,3.1220876073940476,87.85503543626072,0.7312394469855202,-0.4915014064488887,1.1182720681888884e-10,3.914848648797154e-12,-0.0003350542122511405,0.0012385576759992411,-0.0003794556780872988,-1.8255766525244435e-05,4.153580971429245e-15,1.4540875381780457e-16,0.0,-0.0006640358401778062,0.0026810232949619423,7.873976750601548e-14
92.87478763015,3.2377204817419742,91.10892563760372,0.7583223894664649,-0.509705162243297,1.1597028611829203e-10,4.059985769205475e-12,-0.00034746362751970124,0.0012844301825177314,-0.0003935095920905321,-1.8931906026179597e-05,4.307468573936789e-15,1.5079936076736503e-16,0.0,-0.0006886297601843923,0.002780320454034607,8.175797450174546e-14
96.19174433122679,3.353353356089903,94.3628158389467,0.7854053319474107,-0.5279089180376971,1.2012910374612928e-10,4.204082781050367e-12,-0.000359873042788262,0.0013303026890362217,-0.00040756350609376537,-1.9608045527114457e-05,4.461938407974852e-15,1.561514356886499e-16,0.0,-0.0007132236801909781,0.0028796176131072712,8.480865151606342e-14
99.50870103230356,3.4689862304378307,97.6167060402897,0.8124882744283558,-0.5461126738321019,1.2427563026248556e-10,4.349444639201857e-12,-0.00037228245805682276,0.001376175195554712,-0.0004216174200969987,-2.028418502804951e-05,4.615952251337611e-15,1.6155097562976115e-16,0.0,-0.0007378176001975637,0.002978914772179936,8.776814925889666e-14
102.82565773338034,3.584619104785759,100.87059624163268,0.8395712169093014,-0.5643164296265077,1.2842203790929172e-10,4.494192090366236e-12,-0.00038469187332538347,0.0014220477020732026,-0.000435671334100232,-2.0960324528984577e-05,4.769961378806353e-15,1.6692682273795214e-16,0.0,-0.0007624115202041498,0.0030782119312526006,9.074587211829895e-14
106.14261443445714,3.7002519791336863,104.12448644297568,0.8666541593902465,-0.5825201854209148,1.3257129842530042e-10,4.639050238799151e-12,-0.0003971012885939443,0.0014679202085916931,-0.00044972524810346523,-2.163646402991969e-05,4.924076069748853e-15,1.723073744038761e-16,0.0,-0.0007870054402107362,0.0031775090903252653,9.375589377306031e-14
109.45957098835093,3.815884894820496,107.37837654775241,0.8937371570985554,-0.6007239196697265,1.4323597728695776e-10,-1.536714934864428e-11,-0.0004095107038625051,0.0015137927151101834,-0.00046377916210669866,-2.2312603530854663e-05,5.077962221212084e-15,1.7768997793714866e-16,2.222429213272833e-12,-0.0008115993856946402,0.00327680624786976,-1.1203563055210792e-13
112.772604056231,3.9316593641602355,110.62818983173594,0.9208330816599086,-0.6188239218180985,-4.987619502516415e-07,3.833762255432688e-08,-0.0004219124195907272,0.0015596340614114693,-0.0004778320288061356,-2.2996920902420514e-05,1.4003944059891174e-12,2.509760058124936e-11,3.4394870752308336e-08,-0.0008363821289096652,0.003376092169412781,3.2309955559203665e-09
116.0731522317663,4.047315504343178,113.8648887502757,0.9477458473889914,-0.6369453878926425,-6.17777101827337e-08,2.9261406148008667e-07,-0.0004342882685894483,0.0016053617852612972,-0.0004918738018032325,-2.373142568406389e-05,2.9966485113623074e-11,7.023481026875475e-11,1.6005151460868523e-07,-0.0008616852273660637,0.003475386334504761,6.919480870593761e-09
119.36512269747075,4.162980042096276,117.09302603474246,0.9749639705179566,-0.6546656079407526,1.5760974902066653e-08,-5.3730024784591625e-09,-0.0004466511131541139,0.0016510221146599172,-0.0005059083155209076,-2.4490778008323043e-05,3.835480453370698e-11,7.857872354492573e-11,3.568909085174798e-07,-0.0008872308433289072,0.0035746891201289994,7.852266043909321e-09
122.64725842864296,4.278618800130759,120.31083496786596,1.0022706344266628,-0.672336964326342,1.1602293146166738e-06,1.2163746865636555e-06,-0.0004589983471439584,0.0016966013921432496,-0.0005199360484140158,-2.5245201312299384e-05,2.8073583401580904e-11,1.8741286031887104e-10,6.364043304800226e-07,-0.0009129619385345155,0.0036739935592335436,1.382798162176161e-08
125.91904155623692,4.394596773244527,123.51871015243863,1.030128880713532,-0.6904667700790779,7.148726293270765e-07,1.155187466189744e-06,-0.0004713316214719292,0.0017421092847381876,-0.0005339580300868487,-2.5988689229904414e-05,1.2513194613314194e-11,2.2195775930898123e-10,1.0094780034987431e-06,-0.0009388411871172567,0.003773301953487296,1.5069960073631098e-08
129.1822843252204,4.510492580794517,126.7177111712673,1.0578727896721025,-0.7085718263360352,2.002999769134082e-06,2.0708766995083136e-06,-0.00048364808389781495,0.001787542138760069,-0.000547973617480918,-2.674065583205332e-05,4.587838244487454e-11,3.118245810103948e-10,1.4464485141070106e-06,-0.000965034289013701,0.003872603906421142,2.517799718363619e-08
132.43558956301817,4.626511908689272,129.90707822922514,1.0860298449020087,-0.7260398986301198,-6.442844519582842e-07,3.457093996606664e-06,-0.0004959492537957073,0.0018329023672384146,-0.0005619838563980417,-2.752602794050651e-05,8.384206118724109e-11,4.540789218210406e-10,1.9708196750636505e-06,-0.000991587895691094,0.003971913388818286,3.0824991522491625e-08
135.68082293336354,4.742470372432078,133.08771682681203,1.114047372227879,-0.7437734369689645,-8.330109163085468e-07,3.916585850023094e-06,-0.0005082305951033127,0.0018781843014678444,-0.000575986651670406,-2.834968887118265e-05,9.104721141433208e-11,5.287073608859842e-10,2.554006572485833e-06,-0.0010185491423366055,0.004071218014645301,3.4576809646715394e-08
138.9135487806063,4.858364283860284,136.2560568326551,1.1420681206568095,-0.7613303252150135,-2.9496438707746826e-06,4.2881337423945686e-06,-0.0005204855405305554,0.001923359116728077,-0.0005899793519851088,-2.9233494950975797e-05,-8.941248438628894e-11,6.010989576946464e-10,3.228194642867809e-06,-0.0010461038236500941,0.004170525245026427,2.3983810004953598e-08
142.13522242110182,4.973869051120513,139.41358272519943,1.1700875318734834,-0.778343682166697,-7.735265228466868e-07,6.061382127211258e-06,-0.0005327227186981062,0.0019684436855379123,-0.0006039635993644151,-3.015205729678998e-05,5.7675497301298916e-11,7.408082639953822e-10,3.9859552959434835e-06,-0.0010741056939024668,0.004269820287840666,4.119945945075312e-08
145.34979629036286,5.089247813526269,142.56368500532363,1.1981053393744228,-0.795355617717285,-2.075119803465078e-07,7.069569776286754e-06,-0.0005449474208232394,0.002013467685430927,-0.0006179429037035484,-3.1083419874476774e-05,8.231830945145235e-11,8.601175763456325e-10,4.8007009810605126e-06,-0.0011023549640001473,0.0043691137207452465,4.8192610815062775e-08
148.55128207054258,5.2040566226580784,145.6999918422599,1.2257897789788508,-0.8125504612802551,7.690465598248226e-07,9.126221282067431e-06,-0.0005571515259363614,0.0020583770886034754,-0.0006319122012734181,-3.204776947588079e-05,1.0344506203855212e-10,1.0569687875400483e-09,5.7147241274378284e-06,-0.0011309971217727637,0.004468421087816338,5.464840542327915e-08
151.73730155427427,5.31859393530019,148.82067407954216,1.2535240934277292,-0.8295910273498246,2.9674884078521837e-06,8.15234786635384e-06,-0.0005693322007668756,0.0021031642496897283,-0.000645873236875595,-3.306359829437846e-05,1.8287414815553025e-10,1.21621281192676e-09,6.756317335653182e-06,-0.0011602316144456526,0.004567722228343674,6.763316508908924e-08
154.9082711824268,5.4322483431813895,151.92560433987856,1.2808364654348297,-0.8467436983229134,5.6249457078279536e-06,1.1964347625076944e-05,-0.0005814911289561075,0.0021478222193524158,-0.0006598242952620524,-3.413899570791047e-05,2.513234422021938e-10,1.554679153198771e-09,7.91324748041982e-06,-0.00119009432359783,0.004667023233456132,8.464285440411608e-08
158.06637265030668,5.545433819628454,155.01700609582215,1.3078541028115238,-0.8641271247972466,8.382419230496572e-06,1.3992032580206144e-05,-0.0005936278043520557,0.0021923685617295055,-0.0006737676487016663,-3.526112310202641e-05,3.3330050913309106e-10,1.8276026215424762e-09,9.170336723225004e-06,-0.0012204398409001763,0.004766332222058868,9.727715631446257e-08
161.2038110468893,5.658528985502725,158.08737282162917,1.3346460445268913,-0.8822653671417094,6.249054544281838e-06,1.3196288144231322e-05,-0.0006057235128087272,0.002236744532220726,-0.0006877036031168055,-3.6431231286215464e-05,4.499405510672029e-10,1.9469784803769575e-09,1.0593397586195949e-05,-0.0012514313634686425,0.004865653576045308,1.0582823312059508e-07
164.32348403206868,5.771249506314369,161.13947776753668,1.3613104772143847,-0.900424178442197,1.4912597821433875e-05,1.4740196040638651e-05,-0.0006177886483493962,0.002280975955678151,-0.0007016328058940948,-3.762239369188817e-05,7.458785076850606e-10,2.4092962413019402e-09,1.2162816562448512e-05,-0.0012828440436590694,0.004964983567030133,1.3062908753430361e-07
